ivmeX,ivmeY,ivmeZ,tmp,GyroX,GyroY,GyroZ,A0,A1,A2,ivmeX2,ivmeY2,ivmeZ2,tmp2,GyroX2,GyroY2,GyroZ2,A02,A12,A22
2204,-9128,12420,29.24,821,147,579,0,806,954,-6088,7720,12600,28.25,-8,-239,1268,264,356,217
1664,-8772,12940,29.14,225,-1227,-972,0,853,970,-5824,6648,11864,28.20,-3846,-894,-5693,268,338,83
2548,-8804,13236,29.14,-116,-397,-70,0,873,980,-2240,4908,14660,28.29,-2170,-2373,-1470,258,336,149
2688,-9140,12836,29.19,-653,719,411,0,878,983,-3324,9256,15640,28.20,-2047,-2371,46,610,392,671
2212,-9092,12792,29.19,-471,1358,585,0,881,984,-3220,5736,14384,28.29,-917,-584,-210,754,487,754
1564,-8896,12928,29.19,-1171,93,-96,0,873,983,-3364,5900,14340,28.25,-250,-438,-350,856,572,808
1608,-9244,12724,29.33,-1175,16,-706,0,820,981,-3284,6472,14368,28.20,1041,-546,-229,885,581,823
2768,-9920,13204,29.24,-3305,-1131,-417,0,608,976,-3408,6000,14344,28.29,410,-21,-147,893,608,832
2732,-13172,12752,29.24,-18713,-2594,-1761,0,449,937,-3368,6224,14280,28.39,86,-237,-7,900,642,836
704,-13228,6764,29.14,-13,-3032,-3979,0,338,611,-2992,6536,14336,28.20,532,-134,481,897,645,836
3164,-11444,8516,29.14,6963,-2879,2104,0,290,458,-3108,6420,14168,28.20,1281,202,679,848,583,839
2648,-12152,13256,29.24,6977,4736,-1118,0,285,677,-2976,5820,14560,28.15,1179,1009,261,695,491,828
4668,-8976,13716,29.14,3670,2500,743,0,717,878,-4192,9644,14268,28.34,2248,8851,-1943,339,408,726
1292,-9200,12604,29.14,810,755,651,0,813,943,-4692,7136,11484,28.15,192,-1121,3213,315,334,107
1408,-8588,13028,29.24,295,-1747,-974,0,859,973,-4600,6172,11692,28.34,-3342,410,-5388,274,346,62
3092,-9028,12692,29.05,-282,-561,14,0,879,986,-6204,6688,14672,28.15,-5184,-5793,295,268,399,335
3004,-9144,12708,29.19,-355,-632,-114,0,883,990,-3276,7360,15232,28.20,-3208,-2365,93,574,432,651
2524,-9196,12996,29.09,-658,866,545,0,886,992,-3908,5716,14300,28.20,0,-427,-121,750,549,709
2372,-9036,13048,29.14,-695,1029,308,0,884,994,-3272,6680,14236,28.34,429,-120,-243,837,591,764
1652,-9188,12988,29.24,-1146,435,-137,0,864,992,-3592,6132,14260,28.20,-832,-426,-300,869,645,801
1980,-9328,12668,29.14,-2050,-202,-1173,0,753,991,-3516,6224,14268,28.25,503,-503,-387,893,687,818
2300,-9460,13232,29.19,-3917,-1252,-857,0,466,987,-3180,6288,14440,28.29,528,-75,-48,898,705,822
3300,-12728,11452,29.19,-15684,-4234,1708,0,357,973,-3224,6140,14304,28.25,108,-233,301,900,715,829
856,-13392,6452,29.19,1014,-2799,-3083,0,342,632,-3224,6424,14428,28.20,1631,-272,470,886,712,828
3268,-10820,6556,29.19,6032,554,248,0,314,515,-3080,7388,14208,28.29,612,-38,673,821,645,825
3224,-10152,12420,29.19,10654,3493,-2927,0,282,777,-3164,7744,13972,28.15,1540,1127,479,639,552,807
4796,-9868,13724,29.28,3731,1573,703,0,729,930,-2476,5468,14040,28.29,3670,6897,-1858,339,438,720
1496,-9040,12476,29.19,899,203,50,0,827,957,-6244,7016,12556,28.15,-810,433,-175,313,388,273
1936,-9120,12584,29.14,1205,-987,-522,0,876,976,-5152,4268,11000,28.29,-1818,-2663,-2352,255,365,53
4140,-9216,12672,29.24,374,-1500,-691,0,899,986,-5208,7012,15080,28.29,-4305,-5356,2759,254,408,566
3764,-9036,12984,29.24,-514,-294,355,0,906,990,-2568,6108,15024,28.20,-2454,-1508,-630,605,440,707
3068,-9244,12848,29.24,-572,1387,1069,0,907,993,-3676,5984,14328,28.29,-58,-475,-284,699,499,764
2392,-9216,12660,29.19,-743,1158,418,0,901,993,-3308,6304,14252,28.15,180,-499,-399,786,549,804
2456,-9064,12852,29.14,-1253,275,-353,0,878,993,-3328,6132,14324,28.20,-28,-587,-231,851,591,818
2636,-9544,13140,29.19,-2535,-945,-806,0,747,991,-3180,6900,14500,28.34,898,-168,-78,880,643,838
3648,-12800,12360,29.19,-13860,-3788,1587,0,470,972,-3408,6176,14248,28.20,-209,30,-30,885,660,840
2048,-13324,7564,29.24,1326,-4120,23,0,357,623,-3272,6056,14564,28.25,-75,-132,313,888,666,843
3200,-9584,8400,29.24,3704,1157,-886,0,334,513,-3308,6384,14172,28.29,664,-397,550,862,629,841
2920,-8108,13336,29.14,7338,3222,-957,1,269,714,-2932,6120,14344,28.25,2012,387,416,766,569,816
5304,-9204,13484,29.19,2629,1963,1607,0,655,924,-3288,7728,14488,28.29,1417,3505,-1547,409,434,760
1288,-8864,12856,29.24,710,107,122,0,751,963,-7052,6896,11764,28.11,284,1868,-3253,321,392,297
2000,-8852,13044,29.28,-138,-536,-255,0,804,981,-5052,4504,10560,28.29,-1164,-895,1315,281,372,61
3020,-9100,12908,29.14,346,-945,-556,5,843,988,-6248,5708,14264,28.20,-3838,-5316,2999,264,421,459
2972,-9176,12852,29.19,-736,248,171,0,850,993,-2220,6056,14828,28.20,-2365,-1356,-1221,673,458,682
2552,-9120,12908,29.14,-603,1391,686,0,852,993,-3256,5232,14432,28.29,-599,-634,-15,814,547,736
1920,-9252,12784,29.24,-569,1084,421,0,835,993,-3164,7136,14264,28.20,-426,-732,-708,880,605,777
2012,-9120,12840,29.24,-1136,207,-479,0,796,991,-3216,5708,14488,28.25,396,-714,-559,907,628,791
2248,-9420,12868,29.24,-1640,-466,-1365,0,700,989,-3076,6136,14556,28.29,1119,-231,-422,915,673,804
2368,-10140,11836,29.28,-5597,-1150,-1591,0,431,983,-3168,6936,14072,28.29,-163,-125,-596,916,678,780
3592,-12648,11980,29.24,-10323,-1894,-2748,0,319,950,-2940,6016,14424,28.25,544,-63,254,919,680,719
3536,-11964,8348,29.24,10,-2452,-88,0,273,607,-2836,6436,14236,28.29,-115,203,871,904,641,696
3420,-7664,8212,29.19,3265,52,3211,0,296,468,-2612,8896,14252,28.25,-1378,524,970,857,590,624
2480,-6860,16348,29.19,6788,2454,-2980,0,268,740,-3328,7992,14300,28.25,-320,3121,-676,623,487,590
3508,-9628,13036,29.19,3174,2804,1519,0,672,915,-5372,6960,13784,28.20,1043,1908,-788,344,406,193
2644,-9496,12584,29.24,1664,249,-368,0,773,958,-4192,6012,12488,28.20,576,473,3504,340,370,52
2392,-9160,12792,29.14,653,-696,-743,0,819,973,-3168,6128,13276,28.25,-3036,-3723,-1229,275,342,75
3220,-9304,12904,29.24,-25,-489,81,0,846,980,-6252,5440,16400,28.25,-6695,-2926,1437,241,364,386
2968,-9008,13044,29.19,-671,511,574,0,857,984,-3396,5516,14296,28.20,-180,-327,-401,532,425,689
2512,-9168,12980,29.14,-811,942,420,0,857,985,-3136,6892,14400,28.15,-99,-267,-365,710,471,806
2160,-9052,12840,29.14,-1059,560,-88,0,834,986,-3308,6876,14272,28.39,-929,-657,-601,809,517,833
2280,-9448,12524,29.14,-1584,308,-232,0,727,985,-3536,6272,14640,28.25,-66,-766,-603,868,600,848
2244,-9792,12584,29.24,-2295,-550,-927,0,516,984,-3444,5528,14372,28.29,356,-171,-205,878,622,855
2788,-10012,12916,29.14,-5599,-1235,54,0,452,976,-3228,5540,14536,28.25,181,-115,-65,882,642,858
3272,-14060,8952,29.14,-14079,-3241,279,0,308,938,-3392,6072,14416,28.20,478,217,607,877,635,862
3636,-10908,5900,29.19,6057,-2306,532,0,289,588,-3196,6004,14532,28.25,619,275,564,851,571,863
3116,-10464,11884,29.24,11197,3083,-468,0,302,715,-3304,6568,14396,28.20,4,15,517,780,510,858
3784,-11100,12288,29.19,4856,3185,-2148,0,334,932,-2960,6784,14544,28.25,513,944,-229,641,450,823
2840,-9436,12736,29.14,770,1819,1032,0,789,962,-6448,6736,15768,28.29,-115,7871,1473,351,424,533
2368,-8932,12920,29.14,596,-410,-353,0,848,976,-4072,7008,11488,28.20,985,299,3852,285,342,52
2396,-9296,12708,29.33,-365,-884,-180,0,871,986,-4016,6392,12576,28.25,-3258,1105,-1721,281,359,56
2604,-9204,12800,29.28,-587,560,429,0,880,990,-4848,7540,15780,28.25,-4072,-5831,1560,279,450,99
1984,-9004,12616,29.19,-271,393,74,1,878,991,-3040,4820,14612,28.29,165,197,-1133,752,617,284
2064,-9168,12792,29.14,-504,-443,-746,1,875,992,-3880,6072,14472,28.29,-95,-698,-399,839,696,554
2288,-9344,12656,29.24,-1094,-196,-775,0,846,990,-3252,6348,14684,28.25,-599,-427,-287,892,759,624
2560,-8956,13512,29.24,-2358,-639,-826,0,693,988,-3208,5732,14592,28.20,795,-462,-78,913,799,675
2800,-9368,13912,29.24,-10799,-419,997,0,472,979,-3196,6244,14576,28.15,298,-11,-125,920,819,705
2008,-13544,8200,29.24,-5423,-4684,614,0,357,886,-3220,5860,14276,28.39,-1180,250,17,924,820,716
3032,-9980,7456,29.19,3529,367,-719,0,328,547,-3236,5284,14588,28.25,-2,-14,301,925,816,710
788,-14648,11284,29.28,7982,1926,75,0,272,694,-3112,5880,14456,28.29,334,-84,352,923,795,686
3792,-10308,13296,29.19,5274,1909,-866,0,536,921,-3172,5940,14600,28.29,729,-123,505,904,784,646
1700,-9004,12884,29.19,682,1131,723,1,800,961,-2712,4512,14904,28.29,1183,1263,4,798,718,567
1776,-8756,12448,29.19,944,-97,298,0,856,973,-5052,7852,14060,28.15,5026,8402,-1946,395,605,276
2260,-8980,12920,29.24,-91,-692,-917,0,872,979,-3388,6948,11136,28.15,1806,-2020,3748,357,362,56
2668,-8800,12992,29.24,-382,-1035,-498,0,876,986,-4340,5888,12276,28.15,-3154,-1799,-4804,339,382,58
2616,-9192,12876,29.24,-500,488,331,0,880,990,-1560,6972,15992,28.25,-4584,-6209,1341,556,463,191
2332,-9204,12708,29.19,-819,1140,749,0,881,990,-4668,6300,13520,28.29,18,-513,-228,828,593,363
2072,-9060,12956,29.19,-1209,511,203,0,865,990,-3388,5384,14580,28.11,891,-699,100,900,678,626
2004,-9344,12384,29.09,-1033,821,-70,0,783,989,-3260,4536,14504,28.29,310,-417,-149,922,747,709
2492,-9700,13544,29.19,-4200,-903,-7,6,543,983,-3140,6444,14500,28.25,1277,-248,-73,928,775,732
2844,-13364,11272,29.14,-12529,-3840,-140,0,454,933,-3152,6244,14264,28.29,-357,44,-246,931,796,749
3488,-10968,7136,29.19,2314,-3087,-4978,0,355,582,-3028,6156,14532,28.25,-567,291,-21,931,797,757
3804,-8932,9296,29.24,4507,799,-1026,0,288,468,-3188,6168,14336,28.29,561,85,412,926,793,757
3396,-8532,14128,29.14,3803,6864,-3930,0,301,466,-3016,6212,14332,28.25,265,-97,657,905,781,750
3472,-8344,14236,29.28,4330,1894,1000,0,708,811,-2540,6164,14776,28.20,-248,98,283,853,725,694
2488,-9288,12556,29.24,853,364,792,0,805,912,-2124,7320,15372,28.20,4887,5204,-2219,500,626,635
2128,-9136,12492,29.19,541,-752,-656,0,866,962,-6648,7676,13352,28.25,-528,253,-76,361,402,109
1832,-8692,13064,29.19,218,-1044,-516,0,890,978,-4504,5568,11784,28.29,-1846,-1376,-757,343,366,65
2568,-8884,13028,29.19,-290,-947,-575,1,899,985,-6288,8888,16440,28.15,-642,-2237,-207,293,361,72
2948,-9232,12972,29.19,-847,767,870,0,904,990,-252,5300,15248,28.20,-3432,-1106,-736,756,606,291
2036,-9188,12560,29.24,-718,1758,1275,0,894,991,-3368,5512,14568,28.29,-122,-939,-58,849,675,512
1612,-9152,12948,29.14,-660,370,119,0,886,990,-3044,5832,14312,28.25,-874,-94,-326,896,752,645
1676,-9368,12384,29.19,-816,29,-501,0,822,988,-3324,5200,14636,28.20,84,-218,-138,924,789,689
2504,-9164,13104,29.14,-2685,-1701,-834,0,690,982,-3360,5976,14788,28.25,870,-273,-268,928,818,710
3836,-12172,12364,29.14,-10654,-3481,981,0,474,929,-3172,6160,14568,28.20,114,-124,-32,931,831,728
1624,-11808,8288,29.14,-364,-3562,-344,0,358,566,-3344,5984,14376,28.25,264,-40,276,932,835,736
2656,-9832,8452,29.14,4752,-1237,1200,0,328,459,-3156,6132,14456,28.20,777,-78,538,924,825,735
4304,-11556,14332,29.14,7709,4318,-582,0,274,443,-2848,5732,14724,28.15,261,-35,463,897,805,720
3788,-7648,14216,29.09,2636,3356,1778,0,531,778,-2768,6004,15020,28.20,96,745,101,812,749,673
2324,-9048,13000,29.24,1126,-209,450,0,670,864,-4640,4448,14788,28.20,5919,10751,-1956,402,622,537
1184,-8920,12836,29.14,89,140,-576,0,723,942,-2924,6992,10452,28.25,-104,-2252,230,345,341,40
2680,-9052,13000,29.19,24,-1643,-631,0,777,971,-6244,5568,13224,28.20,-3372,-1429,-4433,354,368,73
3104,-8976,12892,29.24,-167,-827,-622,0,801,982,-3036,5480,14948,28.29,-3572,-2962,1693,308,387,140
3028,-9108,12808,29.05,-554,1111,616,0,814,986,-3928,4508,14564,28.20,-1043,-569,-710,779,561,514
2388,-9160,12780,29.24,-457,1368,314,0,809,986,-3060,5976,14360,28.29,-413,-510,-246,870,631,651
1840,-8820,12728,29.14,-808,224,-567,0,781,983,-3448,5964,14496,28.29,-958,-430,-293,906,694,707
1968,-8772,13244,29.14,-1000,-690,-1075,0,753,979,-3456,5940,14448,28.15,1700,-604,-25,925,758,736
3180,-11012,13668,29.09,-12454,-4764,-762,0,485,962,-3296,6076,14396,28.20,296,67,-86,932,783,750
3264,-12728,9632,29.24,-4332,-2047,-824,0,400,791,-3052,6188,14464,28.25,7,-12,-470,934,783,758
3584,-9696,8212,29.24,1991,385,-2164,0,280,504,-3248,6000,14448,28.25,320,-88,77,935,771,720
4544,-13440,13108,29.24,6152,3181,-989,0,256,431,-3152,6276,14184,28.25,357,191,983,928,716,647
4156,-10488,13232,29.19,5296,1517,-1209,0,447,741,-3176,6040,14492,28.29,1345,-387,676,908,681,597
1932,-9220,12532,29.24,829,1306,697,0,706,887,-3244,5072,15292,28.39,2453,3971,-1103,754,573,448
1948,-8984,13056,29.24,406,-57,633,7,756,927,-4564,7272,14352,28.20,1031,1257,152,356,397,81
1368,-8468,13132,29.28,747,-584,-155,0,804,954,-4256,6528,12484,28.29,424,1018,899,369,346,58
2852,-9172,12740,29.28,-33,-1346,-676,0,830,971,-3192,6672,11496,28.15,-1807,-3540,-3478,347,356,64
2712,-9168,12924,29.19,-642,179,240,0,846,978,-4412,3212,15516,28.34,-4573,-5510,206,307,391,239
2160,-9132,12644,29.24,-590,1394,678,0,850,980,-4912,5312,14140,28.25,-544,4,-550,801,555,562
1400,-9336,13064,29.14,-372,739,464,0,841,977,-3252,5488,14348,28.34,-1795,-374,-426,883,624,661
1648,-8976,12744,29.24,-567,76,-375,0,819,973,-3272,4536,14704,28.25,288,-141,-74,917,673,713
2076,-9276,12940,29.19,-1242,-857,-1001,0,761,968,-3560,5872,14820,28.20,2284,-372,32,922,739,760
2272,-9228,14776,29.24,-11791,-2746,319,0,485,942,-3352,6672,14480,28.25,251,-200,-519,927,777,788
2372,-12908,8960,29.28,-4710,-2632,-216,0,375,707,-3060,6232,14208,28.20,-1020,-300,-432,928,787,790
2844,-10556,7412,29.19,3448,-1172,-1,0,322,490,-3084,5964,14632,28.20,228,-102,320,928,755,759
1436,-12908,11240,29.09,9293,2040,-1353,0,275,484,-2976,7048,14376,28.15,-380,-189,1160,916,726,694
4696,-9920,13792,29.24,5221,1332,-992,0,521,740,-2524,7580,14540,28.15,-218,130,597,871,645,638
892,-9336,12388,29.14,119,1079,946,0,710,861,-3896,8640,15544,28.29,4092,7203,498,434,514,457
1584,-9260,12712,29.14,131,488,450,0,766,920,-4176,7164,11500,28.20,1104,531,3360,357,361,73
1552,-9068,12824,29.19,652,-1193,-915,0,822,951,-4152,6808,12512,28.25,-2855,-1267,-4622,342,361,51
2212,-8612,13276,29.19,-344,-795,-311,0,838,967,-3816,4668,16440,28.15,-4922,-5533,333,318,491,148
3368,-9236,12976,29.19,-507,-233,-105,0,849,973,-3108,4556,14708,28.25,-870,-1137,-949,783,641,433
2360,-9004,12892,29.19,-730,1523,889,0,855,976,-3568,6236,14628,28.25,-459,-352,-275,865,706,634
1508,-8764,13164,29.19,-679,1131,520,0,834,972,-3184,4944,14312,28.29,-833,-124,-342,900,773,691
1232,-8908,12876,29.24,-1019,114,-647,0,800,966,-3468,6036,14444,28.25,1848,-435,-51,926,795,728
2264,-10128,12716,29.19,-4426,-1302,-450,0,645,957,-3360,6460,14456,28.15,501,10,-131,930,814,752
2028,-13188,12060,29.24,-9927,-2768,188,0,467,842,-3264,5860,14324,28.11,52,-52,2,934,826,763
3208,-11256,6992,29.14,-336,-2182,-3123,0,376,532,-3228,5868,14516,28.15,557,-124,236,928,829,770
2668,-7932,9632,29.19,4632,1211,-740,0,286,458,-3208,6432,14400,28.20,1020,-187,544,908,817,773
1120,-11944,13056,29.19,7736,6445,-1937,0,249,339,-2748,6352,14540,28.29,394,103,517,862,807,773
3680,-9188,12776,29.14,1571,2602,1205,0,434,689,-3060,7208,14648,28.15,2505,2782,-1173,547,746,741
1556,-8856,12888,29.28,833,-60,-125,0,559,818,-5912,7316,13964,28.25,1018,10149,-1066,358,517,490
1664,-9076,12884,29.14,607,-241,85,0,662,895,-4960,6604,10488,28.20,529,-3207,5700,348,366,74
2572,-8960,12736,29.09,-12,-1487,-1445,0,734,942,-3108,7388,12072,28.29,-1976,-1425,-5655,335,329,44
2936,-9056,12984,29.19,-657,-273,-61,0,775,966,-4872,11468,15728,28.29,-737,-4238,1971,673,609,287
2216,-9084,12888,29.19,-1074,1840,1462,0,778,971,-3264,6516,14356,28.20,-2558,-566,205,843,696,514
1516,-9532,12700,29.14,-182,1504,1137,0,756,965,-3332,6576,14504,28.25,570,-520,-205,899,775,596
1348,-9192,12856,29.24,-798,222,-423,0,741,946,-2960,5068,14612,28.29,-1107,82,-470,922,797,624
1244,-9396,12828,29.24,-1351,-696,-1203,0,666,942,-3268,5948,14748,28.29,496,-398,-327,933,820,655
1152,-9488,13348,29.24,-4256,-1211,-495,0,557,924,-3380,5316,14620,28.34,-498,-52,-147,936,832,677
1620,-12220,11260,29.28,-12310,-1703,-117,0,518,787,-3524,5664,14524,28.29,-183,185,144,936,828,677
2880,-11388,7052,29.24,3256,-2773,-3724,0,362,510,-3380,5576,14332,28.25,525,-130,491,936,809,645
2904,-9660,9128,29.09,6230,942,1027,0,284,471,-3288,5716,14708,28.20,790,-531,857,932,799,597
-364,-11100,14892,29.14,8032,5266,-287,0,300,434,-2576,7008,14928,28.25,-186,-521,540,908,766,499
4276,-9608,12948,29.19,1719,2221,1671,0,583,784,-1760,6128,15440,28.25,3903,4065,-1589,692,699,506
2144,-9484,12672,29.14,800,-801,-33,0,689,871,-5980,8108,12524,28.25,380,2328,-655,371,453,164
1452,-8752,13288,29.09,626,-1214,-1083,0,781,924,-4800,3800,11472,28.20,-1524,-1039,-523,372,343,54
2464,-9064,12840,29.14,-476,-1836,-1018,0,812,962,-7200,4176,15668,28.20,-6134,-6709,1640,360,487,249
2960,-9252,12824,29.05,-644,810,520,0,826,972,-3976,4284,14200,28.20,-140,313,-508,800,653,555
1680,-9068,12756,29.24,-765,1409,793,0,824,972,-3080,5340,14756,28.20,-984,-395,-372,884,724,645
1612,-9352,12792,29.24,-332,1143,475,0,817,963,-3196,5348,14476,28.25,-318,-83,-215,915,775,693
1112,-8824,12420,29.24,-1122,588,-596,0,773,948,-3188,6164,14440,28.29,1493,-589,-107,933,807,731
2180,-9700,12800,29.24,-1910,-680,-1523,0,678,943,-3256,6756,14328,28.34,623,-159,-299,939,822,746
2560,-10824,13236,29.14,-13581,-3039,-1905,0,510,891,-3088,6344,14344,28.25,-139,-101,-89,941,838,758
1672,-14072,8780,29.14,-1428,-3566,-774,0,515,550,-3108,5732,14560,28.29,-54,70,72,942,829,745
2344,-9580,6328,29.19,1046,788,2195,0,334,461,-2904,6244,14288,28.20,13,401,954,939,805,701
4352,-8052,11740,29.19,10524,2588,-2508,0,249,543,-2856,6540,14540,28.20,83,-112,724,926,773,680
3320,-10208,12900,29.14,4377,1329,321,0,474,831,-2532,6988,14580,28.25,-1471,701,53,869,705,599
1444,-9256,12584,29.14,437,1310,828,0,711,890,-4076,10648,17092,28.20,1524,9060,220,427,563,333
1316,-8876,12836,29.24,624,-101,-159,0,789,930,-3512,7556,11296,28.25,1262,-201,3212,382,360,75
1996,-9052,12740,29.24,481,-1773,-257,1,834,952,-4604,5676,12148,28.20,-2837,-1855,-5730,377,356,67
2548,-9296,12972,29.14,-176,-179,-70,0,845,970,-3624,3328,15404,28.20,-2425,-6589,3831,323,362,292
2128,-9068,12944,29.09,-610,1176,874,1,852,971,-3744,6560,14324,28.25,-792,-316,-558,803,585,665
1128,-9356,13608,29.19,-570,806,395,0,854,965,-3376,5568,14268,28.20,168,-323,-113,885,682,739
1624,-9064,12792,29.19,-1214,-80,-794,0,841,956,-3436,5468,14576,28.25,295,-537,-653,909,739,759
1920,-9676,13160,29.14,-2394,-660,-1111,0,792,956,-2812,7032,14360,28.11,1360,-651,-644,923,782,773
1872,-9636,13508,29.19,-5038,-1153,346,0,623,945,-3284,7132,14340,28.29,-156,-501,-524,928,807,783
1988,-12980,9800,29.28,-8603,-3625,964,0,500,795,-2952,6660,14132,28.25,-460,-310,-318,931,816,775
2812,-9736,7248,29.14,1887,-1396,-3001,0,372,520,-3128,6432,14524,28.20,308,-157,422,932,813,767
2336,-10100,8720,29.24,4934,1564,2857,0,317,469,-2908,6608,14140,28.15,1290,-9,896,930,784,730
5252,-13220,13220,29.19,7932,1332,-2565,0,463,660,-3032,6424,14020,28.29,2173,510,1370,909,737,699
1064,-9040,12332,29.14,456,2116,1070,0,651,821,-3160,6156,14372,28.20,315,1340,-84,786,647,655
1644,-9028,12760,29.14,279,1051,649,0,734,881,-5392,8244,13196,28.34,4166,8160,594,357,496,312
380,-8524,12888,29.24,850,-1145,-521,0,794,915,-3704,7648,11400,28.15,-376,-954,1432,344,370,57
1592,-8956,13432,29.24,-299,-2715,90,0,836,951,-3540,7016,12056,28.20,-2964,-2077,-3921,347,372,71
1952,-9248,13040,29.14,-641,677,434,0,850,967,-5364,6200,16184,28.29,-3159,-5267,2182,376,467,132
1484,-9116,12764,29.19,-555,815,334,0,850,968,-4664,6548,13904,28.25,846,-671,-367,820,612,380
1352,-9036,13084,29.19,-492,-414,-346,0,836,968,-3240,5348,14372,28.20,421,-405,-111,883,695,507
1252,-9372,12876,29.05,-1162,117,-587,0,793,963,-3500,6128,14140,28.25,556,-352,-635,914,748,569
2556,-9772,13172,29.19,-3549,-1184,-608,0,659,959,-3440,6624,14372,28.29,-79,-485,-463,930,793,587
2332,-10220,13132,29.09,-17892,-2805,285,0,482,931,-3492,6812,14268,28.15,0,85,-400,937,815,597
1540,-13480,6712,29.14,533,-2586,-2622,0,395,564,-3344,5912,14288,28.25,-641,142,211,938,820,620
2316,-11176,7524,29.19,6023,-1784,1223,0,338,482,-3340,5684,14352,28.20,-73,-127,370,939,821,638
1460,-9448,14412,29.09,8977,4020,-3474,0,289,534,-3184,6500,14228,28.29,-111,-141,1029,928,794,622
3908,-9336,13784,29.14,3669,2628,1551,0,534,796,-3136,5704,14528,28.34,57,96,567,887,757,618
1932,-8884,13144,29.19,1253,676,789,0,689,890,-4764,7640,14672,28.20,4808,4820,-1125,662,657,461
1628,-8860,12868,29.09,483,-67,235,0,751,920,-4468,6932,13276,28.29,-165,937,688,354,469,129
1292,-8788,13084,29.14,301,-1537,-965,0,791,946,-4464,5560,12732,28.25,545,902,619,382,375,77
3012,-9104,12836,29.14,-623,-500,-686,1,819,970,-2148,3452,9780,28.20,-2592,543,-1295,348,310,56
2792,-9160,12860,29.14,-711,891,537,0,827,975,-840,8872,15392,28.25,-3600,-2150,-449,709,670,329
2316,-9292,12768,29.24,-680,1638,261,0,829,975,-3704,6460,14220,28.29,-1144,-282,-87,790,743,585
1832,-9360,12848,29.09,-1014,258,-493,0,807,972,-3428,6620,14344,28.29,19,-262,-349,852,787,675
1544,-9260,12824,29.09,-2066,-336,-848,0,727,968,-3140,6572,14428,28.25,-209,-287,-246,884,823,704
2504,-9640,13228,29.14,-4193,-1595,-205,0,521,956,-3240,6108,14336,28.20,423,-493,-555,909,824,734
2484,-10496,11752,29.14,-12538,-2736,1232,0,484,931,-3328,6316,14336,28.25,317,-246,-432,929,848,745
1056,-13748,7276,29.14,2216,-1227,-3666,0,321,596,-3492,6604,14100,28.20,-94,99,8,933,852,759
1792,-11772,8304,29.14,5913,-257,214,0,280,504,-3264,6444,14352,28.20,-155,-221,202,936,857,758
-108,-13404,14540,29.05,8719,3477,-597,0,266,354,-3268,6552,14148,28.25,432,-178,160,930,853,760
6108,-10520,12788,29.09,4662,1393,-438,0,456,767,-3072,6888,14376,28.34,90,0,564,925,830,717
1400,-9272,12404,29.24,307,773,464,0,633,866,-3052,6164,14720,28.25,-667,236,354,870,790,635
1080,-8984,12628,29.19,493,-667,-431,0,755,919,-4748,8328,14736,28.29,4191,7592,-1258,447,670,425
2712,-9092,13196,29.14,-9,-1957,-1330,0,810,960,-3972,6852,12620,28.25,360,-867,3715,386,360,41
2316,-8868,13140,29.14,-601,306,31,0,830,973,-4532,6864,12028,28.29,-2498,-1208,-4278,366,359,69
2392,-9268,12892,29.24,-733,1285,1092,0,832,977,-3512,6396,13276,28.29,-2268,294,-1026,340,334,63
1588,-9176,12760,29.14,-560,1467,795,2,822,975,320,3780,15272,28.34,-2260,-1141,-1201,795,614,288
1604,-9204,13032,29.24,-1070,419,-184,0,810,965,-3204,6888,14308,28.25,-346,-881,-270,888,699,492
1204,-9432,12716,29.14,-1203,-332,-849,0,774,961,-3532,5484,14540,28.29,534,-180,-404,921,763,583
2128,-9720,13472,29.14,-4590,-1354,22,0,623,957,-3196,7460,14068,28.20,945,-489,-835,933,797,594
2460,-12500,13060,29.14,-17732,-3775,301,0,501,927,-3472,6052,14348,28.11,-231,-119,-433,936,822,601
-24,-13900,6640,29.14,75,-1252,-3824,0,424,587,-3492,6184,14308,28.20,-166,-26,-69,937,829,549
3588,-9544,7844,29.09,6679,-1734,1507,0,296,489,-3000,6432,14404,28.25,-521,-129,388,938,819,526
2200,-7448,15176,29.09,10470,3276,-1142,0,245,514,-3084,6576,14204,28.29,1042,241,989,938,800,529
4224,-11600,11976,29.09,4687,1396,-584,0,460,785,-2848,6616,14384,28.25,-354,-274,854,928,793,562
1328,-8864,12584,29.19,730,718,688,0,643,882,-2952,7496,14564,28.15,-445,13,871,885,758,546
1088,-8468,12880,29.09,256,-715,-566,0,774,933,-1936,5940,14504,28.20,4078,4824,-917,652,665,455
2004,-9044,12764,29.14,13,-1458,-191,0,818,969,-5368,7488,13656,28.20,1611,1869,-454,363,474,155
3012,-9376,12916,29.14,-614,87,302,0,827,978,-5000,5248,12636,28.25,1260,-453,2166,374,370,46
2248,-9172,12660,29.09,-646,1147,748,0,828,980,-3640,6132,12448,28.25,-2014,-2150,-932,369,392,63
1728,-8160,14088,29.19,-391,1434,-143,0,827,980,-3732,4560,16636,28.25,-5716,-4266,1191,347,370,265
2312,-9344,12500,29.19,-1507,238,-154,0,784,979,-4068,4996,14388,28.25,-613,-270,-600,748,554,634
1724,-9316,12768,29.14,-1306,-143,-560,0,716,978,-3048,6204,14312,28.39,-669,-30,-216,850,632,720
1892,-9680,12520,29.24,-2101,-18,-332,0,595,976,-3616,6352,14316,28.25,-158,-98,-444,888,680,747
2456,-9924,13992,29.09,-7300,-617,-228,0,482,968,-3292,5964,14536,28.20,899,-320,44,911,740,787
